mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR tw_dis chr start end strand de
scaffold_1_1868879_1868942_+ 66.7680759790381 75.6539677168877 67.9378472825604 43.9449124108174 45.7509031290618 47.5192971957825 53.0988987507189 44.2723318491972 0.536413514834955 6.05549075181647 0.0116159944752268 0.0425641136168529 0.0151257464776371 scaffold_1 1868879 1868942 + 0
scaffold_1_1913199_1913260_+ 4.82057552213486 10.9918858610744 7.45191356724191 1.38777878078145e-17 1.38777878078145e-17 0.0630425220623554 6.41494498557613 6.60040051950395 0.804226675903998 2.93862757231503 0.138173638908494 0.292932853476537 0.0388561075468177 scaffold_1 1913199 1913260 + 0
scaffold_1_1913528_1913530_+ 8.25889468475912 6.89956961679092 7.54540018372412 0.0197026960846964 5.23574231407992 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.96534365094917 2.70170365593317 7.69073327422723e-07 1.0183970992387e-05 0.0309414033142767 scaffold_1 1913528 1913530 + 1
scaffold_1_1932666_1932731_+ 140.628213426314 147.110036319953 145.632204475546 137.191172675945 119.487929708971 111.200732367043 116.047462247084 127.225857112418 0.289855106293513 7.25312493740887 0.0827954259391437 0.199598916273272 0.0120652906141162 scaffold_1 1932666 1932731 + 0
scaffold_1_1947973_1947979_+ 4.93492030579258 0 6.69742860996452 7.11908372680629 5.87755859607315 6.22912628499439 5.46007847440917 0.0547374322829892 -0.0415497773521262 2.90349906376958 1 1 0.0429526771471588 scaffold_1 1947973 1947979 + 0
scaffold_1_1951116_1951125_+ 0 0 6.94931100423132 0.0270068792282836 7.39861396921096 0.0321035195575119 6.09636143551946 0.0307094468233295 0.114818162105973 2.3858986924746 0.999999999999994 1 0.619316652039473 scaffold_1 1951116 1951125 + 0
scaffold_1_1962874_1962939_+ 61.3027435433855 63.3289553451728 66.793672377598 55.8348372284391 63.4345445311558 55.6062950072762 70.0967390882788 64.1926105114511 0.0109887757034964 6.21449440720369 0.971259518078719 1 0.015432139331384 scaffold_1 1962874 1962939 + 0
scaffold_1_1985516_1985613_+ 2382.37508052591 2403.78900490299 2378.99705603813 2980.40784349597 3123.42368562874 3012.7623576477 2264.16678217927 2386.26218295531 -0.0968897627494988 11.55570120627 0.513434442106647 0.720251126046561 0.0153678209318286 scaffold_1 1985516 1985613 + 0
scaffold_1_1985999_1986104_+ 68.9546461388308 58.1580465644086 43.5186914381021 85.5009937760155 85.994693543873 89.6325822591614 73.8182116372008 21.0912364377698 -0.113362071538883 6.28306439715651 0.799253143906379 0.931829614039957 0.10333019827378 scaffold_1 1985999 1986104 + 0
scaffold_1_1986310_1986333_+ 17.0560518542348 15.6243409796694 9.67860827298054 14.536347576192 18.3701378021043 8.10767717547659 9.62920652606886 18.530970717694 0.223505072398298 4.19650964428309 0.641385057236398 0.821152195765037 0.0326814655916646 scaffold_1 1986310 1986333 + 0
scaffold_1_1986618_1986624_+ 70.8383759702351 54.3387489141491 31.1550855293931 79.2459790195023 59.2756851956297 43.5952173257477 82.2591347008678 26.7278635551635 0.034691258428349 6.05693789314406 0.944786584245682 1 0.0955054602933378 scaffold_1 1986618 1986624 + 0
scaffold_1_1986938_1986941_+ 15.3647161894838 7.92126288999141 12.8877154960002 12.5649505444653 17.7840219520452 15.1431259033766 11.1503155330191 8.94763975775071 0.0376435634544164 4.07856677711052 1 1 0.0280082931867344 scaffold_1 1986938 1986941 + 0
scaffold_1_1987249_1987312_+ 22.5395535955158 11.3748808297423 14.8958324768843 13.104309921394 20.8707087875963 6.3875546033605 10.4690972916006 13.4265078095988 0.681348258856155 4.21924352639961 0.097084182560487 0.226019257204719 0.0343712218429208 scaffold_1 1987249 1987312 + 0
scaffold_1_1987414_1987583_+ 31.637565792909 21.2698855667545 28.9454414731291 28.5484480798383 40.8653814076926 29.6570514647408 21.218411405743 7.78743455970172 0.477012684969702 5.02300019357954 0.229461638644229 0.421770372980899 0.0566044880171574 scaffold_1 1987414 1987583 + 0
scaffold_1_1988827_1988856_+ 0 4.84060867292924 0 13.0493354356255 10.4849368848437 5.39691048820344 5.38574118035173 6.64279604816258 -1.79945564665348 3.11977768875235 0.0231561283190262 0.0741272727672566 0.0299979296304176 scaffold_1 1988827 1988856 + 0
scaffold_1_2020153_2020158_+ 8.14335674610092 11.6085921902162 16.5005413092891 7.74049582040155 26.1916023557238 17.8279384141273 11.0578586979797 7.32068242552505 0.00209497700942148 4.13297263479739 1 1 0.0712239775683446 scaffold_1 2020153 2020158 + 0
scaffold_1_2024522_2024527_+ 27.8760693217552 32.0297676391663 20.5649395642862 57.7155436358575 35.3904304637428 37.7802467381986 30.8400012585229 25.2600404808186 -0.220659633211849 5.34306325630126 0.482521390035621 0.692773087884926 0.0321802468402517 scaffold_1 2024522 2024527 + 0
scaffold_1_2034982_2035027_+ 58.4294393655073 56.0142521524204 58.1857055701574 40.9079079308705 41.9602839470414 58.444820225954 48.9205514290169 55.4922954429578 0.0848185964439188 5.96579460737449 0.719119450669296 0.877191347168836 0.0148155574811947 scaffold_1 2034982 2035027 + 0
scaffold_1_2045725_2045770_+ 57.546461794593 52.3044792737556 51.1088642844211 67.6928107668664 69.5500353410061 54.8626180763151 53.0452175214397 63.7554470376724 -0.0919656645937504 6.12378509868429 0.688322231200134 0.855195861433744 0.0149872842527325 scaffold_1 2045725 2045770 + 0
scaffold_1_2060780_2060876_+ 13.4276283824233 12.461505614139 14.3483616064866 15.5751265587195 16.2089107310866 17.5446121624192 26.3558601290977 12.3358977150754 -0.481348772560922 4.36801616250288 0.209416279349749 0.394685539999721 0.028177612881063 scaffold_1 2060780 2060876 + 0
scaffold_1_2083449_2083540_+ 19.6269442722472 19.8106669217301 17.2949464600748 40.72990962993 30.0618824310067 30.9540480486566 25.8503182704995 24.4705647692638 -0.514631378354606 5.00504419260979 0.0942835042053137 0.220557988358077 0.0210204622503 scaffold_1 2083449 2083540 + 0
scaffold_1_2087920_2088007_+ 45.5801050966652 42.0260201626722 43.8469363706675 34.1737686013142 33.8047463787519 45.7933158877403 34.2232426739207 35.751807798387 0.183885083025105 5.5753857325157 0.471314002112207 0.683673858049659 0.0175898114807366 scaffold_1 2087920 2088007 + 0
scaffold_1_2092225_2092299_+ 30.6496287831468 30.0686786150291 27.6815937877522 34.1640231338664 31.4031255412383 19.5956491077656 32.0530703120566 30.1114264540743 0.111243952588343 5.17740449906899 0.719852402539864 0.877244736125351 0.0213069135148992 scaffold_1 2092225 2092299 + 0
scaffold_1_2096677_2096746_+ 5.55727924978945 4.78533545549747 21.8535844890767 19.9984924008302 38.1795143796498 14.2139753269778 27.1397420736397 21.8217959492558 -0.967475120931878 4.59092348167141 0.0455758147192188 0.126011002249743 0.0982685579864082 scaffold_1 2096677 2096746 + 0
scaffold_1_2180779_2180804_+ 20.2939465364484 24.8157627311346 19.6936794791435 50.9139855050552 45.5518140046334 47.6038446678227 51.2716158480684 39.6796741561907 -1.0918122080368 5.4925238456803 4.10825599150096e-05 0.000328370257154272 0.0187612145284837 scaffold_1 2180779 2180804 + 1
scaffold_1_2180985_2180992_+ 4.71891682803158 7.21081705215769 6.0894534567 14.7790822619374 14.605248864786 10.7917122752313 13.9120099067238 10.9424392194417 -0.969007506310181 3.81478787771366 0.0341323743167658 0.100673325744911 0.02350453899306 scaffold_1 2180985 2180992 + 0
scaffold_1_2200277_2200286_+ 6.80793754567663 8.06638593565431 6.498992776556 9.37159685541378 9.54417944541975 5.64606936745595 8.72364458322305 6.12889328029271 0.059160405510074 3.46217813857876 1 1 0.0247893944848228 scaffold_1 2200277 2200286 + 0
scaffold_1_2203887_2203967_+ 150.69888742313 159.966251978181 165.142753728321 113.077099499796 114.044877479259 123.30774805279 126.991997078141 129.858347941181 0.323569222959425 7.30529243271725 0.0423475368868093 0.118893015748106 0.0105790956619629 scaffold_1 2203887 2203967 + 0
scaffold_1_2240871_2240911_+ 36.6828132960629 32.1410932277834 52.3588009932622 58.6510058883691 86.3621648916781 67.3048998305578 84.2263632102948 84.681949672534 -0.961232100348724 6.21150828789768 0.000230260012218813 0.00150015208216517 0.0300011394911279 scaffold_1 2240871 2240911 + 1
scaffold_1_2272313_2272314_+ 5.59741703367773 6.69854889540444 5.64852954026734 5.80542856636636 5.41048433542265 0.0290599043088068 0.0110234274068722 5.61156269436215 1.60196053454349 2.884243882647 0.0316192443611716 0.0957392201810145 0.0319241965971915 scaffold_1 2272313 2272314 + 0
scaffold_1_2278346_2278379_+ 7.99267898778853 8.50779616659502 11.1168277442617 9.01067234335162 15.4717165763463 8.04896487913925 10.841367806603 8.89486580836715 -0.00887735396968024 3.78151737721433 1 1 0.0259517671991933 scaffold_1 2278346 2278379 + 0
scaffold_1_2286525_2286586_+ 66.2941966815458 71.4287795832465 64.6695977500974 79.8142802133663 74.7455888161669 63.8817814529119 56.0379770583962 72.9875669894887 0.0702548983967394 6.34518062267937 0.752008536439446 0.90196736473061 0.0153795625964905 scaffold_1 2286525 2286586 + 0
scaffold_1_2292005_2292111_+ 13.7927304490388 11.9530692355254 14.4368398354896 22.981370668727 27.6812206182109 15.4333309112661 21.221626700461 23.2500130662934 -0.571811748196242 4.57257052423016 0.103882497396628 0.237983233068586 0.0223090434432909 scaffold_1 2292005 2292111 + 0
scaffold_1_2298518_2298523_+ 21.5589854597269 19.2687534270732 19.8964668619794 45.742635584552 34.0869241497855 48.3076407103802 38.7243634529391 34.8654710429834 -1.00014010464899 5.31087519934425 0.000420102409348065 0.00253280215180068 0.0218604806829662 scaffold_1 2298518 2298523 + 1
scaffold_1_2312440_2312463_+ 28.8047977929706 33.438564558514 31.9272249064828 35.6335478301472 37.4724002432993 32.8270800561773 41.8649566239546 40.8573147810022 -0.294286935291745 5.42114472318683 0.258008414234231 0.456645173462489 0.017739097226442 scaffold_1 2312440 2312463 + 0
scaffold_1_2332287_2332372_+ 25.6747985202298 29.7159293294858 29.4506103957515 13.1868485775992 11.5127261709113 15.7140043561259 18.6238226852082 16.4805469318407 0.735125028225854 4.67764134841749 0.0190577931345642 0.0637166410621807 0.0196470033506518 scaffold_1 2332287 2332372 + 0
scaffold_1_2332752_2332767_+ 7.91115173395714 7.04714194720764 5.97395450443676 5.29789219656708 8.02630952147501 7.27230746489994 0.0140360665212074 0.035410628714992 1.46764443336307 3.06357215811194 0.0375721038681608 0.108139268990809 0.0371643611011521 scaffold_1 2332752 2332767 + 0
scaffold_1_2364124_2364221_+ 1031.40926819938 898.483148590809 889.599402615723 838.504606643985 919.333872468527 799.690002798655 876.807912960962 795.374817197702 0.189705529172899 9.98790099939251 0.142086134109744 0.298691805045319 0.0108301908965297 scaffold_1 2364124 2364221 + 0
scaffold_1_2379042_2379051_+ 51.129530157028 59.4581198643731 51.7116438141053 35.7046952918758 23.4070200155463 27.6188907107239 31.2080947429785 28.6893456588679 0.888235529409348 5.55619036591899 0.000429782641937802 0.00258657011988927 0.0195425346294251 scaffold_1 2379042 2379051 + 1
scaffold_1_2379161_2379166_+ 6.67256361662546 7.69557237134917 5.89176315177991 15.3904279929668 7.53356332369819 0.0339808686481931 6.47737701778988 0.0325050278881465 1.54827293646677 3.24857959059294 0.0217484492108775 0.0707328196468751 0.0404918227267856 scaffold_1 2379161 2379166 + 0
scaffold_1_2412627_2412664_+ 291.460114342607 296.541468012988 299.506231513739 222.422985670278 194.560788675335 405.210070379593 285.085693784847 399.150285775872 -0.295276407434023 8.43567295955206 0.102479766364365 0.235511500990369 0.0204554583281918 scaffold_1 2412627 2412664 + 0
scaffold_1_2467087_2467097_+ 6.8161849681564 7.30775865271813 6.41844048896038 1.38777878078145e-17 1.38777878078145e-17 5.57944481598422 0.0239415120637338 7.67665374348685 0.622593958235841 2.85997909513726 0.355032519940046 0.568824296481122 0.0344638203726677 scaffold_1 2467087 2467097 + 0
scaffold_1_2477219_2477239_+ 23.9726548980218 20.6040570211567 23.6115280019236 19.2685622565104 19.7739464272893 17.5576067850516 15.648760068519 9.90262803666507 0.65677633629459 4.58701107989916 0.0567408569993845 0.148698957123069 0.0220283921332243 scaffold_1 2477219 2477239 + 0
scaffold_1_2536694_2536729_+ 16.4419422029464 20.7171745623972 17.7461659971274 9.22176970341429 6.69244113866934 11.8497886219108 16.6951861376068 14.2513982240637 0.356393371605308 4.22979853746402 0.303024404448407 0.510032646363327 0.0225066462045763 scaffold_1 2536694 2536729 + 0
scaffold_1_2548260_2548263_+ 15.3782678295597 17.3194316568281 18.5639134279348 13.4891410142408 18.9328618801968 15.4547267907857 11.6542937449628 18.7974988622181 0.160501331785055 4.38840508244915 0.733197569474065 0.888387056492405 0.0234522462375982 scaffold_1 2548260 2548263 + 0
scaffold_1_2558310_2558328_+ 15.6987808488301 18.2468193586278 13.5016430814538 15.9514820969283 13.129845849901 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 7.01651039825557 3.76158963760082 2.13651950553418e-13 1.0310984893296e-11 0.0250070819084649 scaffold_1 2558310 2558328 + 1
scaffold_1_2570350_2570463_+ 20.8359744217647 26.6668451998364 23.0699076316696 22.4602546803404 28.7064906488826 37.2985422379302 25.6751755464313 26.1486255601721 -0.333461614175534 5.02273023063939 0.264468263842961 0.464404264651296 0.0229986008452097 scaffold_1 2570350 2570463 + 0
scaffold_1_2585736_2585790_+ 37.6228880812635 40.5773801693816 42.5947070606241 52.1221279404109 53.1126221854101 41.4335916781603 65.6260867840106 42.0949119820412 -0.304817330562603 5.80987608876483 0.241381110504391 0.436431791240449 0.0240474932301234 scaffold_1 2585736 2585790 + 0
scaffold_1_2587941_2587947_+ 34.9599470776042 25.6139992975672 33.2396387529454 34.7375987275671 14.7143656808354 14.7981675125074 11.3730772151052 21.8891164468205 0.961089578505511 4.90748792737681 0.00794546223051526 0.0310113614002825 0.0436449656576973 scaffold_1 2587941 2587947 + 0
scaffold_1_2637125_2637137_+ 301.046490823544 299.891004410633 395.630832823662 320.103427638094 339.816139201562 322.067979221658 296.973444877963 424.007517043255 -0.0656100513817244 8.60807890400192 0.747084338495445 0.898495313440311 0.0257080870559138 scaffold_1 2637125 2637137 + 0
scaffold_1_2640164_2640187_+ 0 0 7.21310207901954 0.0514174926164666 15.7194166466719 0.0963313090224807 11.1030437015444 10.2817137018559 -1.56657862037284 3.09520861705186 0.225430733137672 0.415937879242783 0.780092664093238 scaffold_1 2640164 2640187 + 0
scaffold_1_2645841_2645860_+ 26.4487180831173 21.3699212029755 19.5897973955855 42.0439736569609 29.9532238207728 28.7226053323228 30.4362349146521 24.6659112559554 -0.312981954509038 5.09777103007381 0.300627527108804 0.50734009090967 0.0220374814295227 scaffold_1 2645841 2645860 + 0
scaffold_1_2652992_2653052_+ 13.8520131562394 14.3565439252292 13.5443298951778 13.7385494536894 16.3094357328157 18.5400463570631 20.7297939630535 15.0512842437384 -0.376772524972249 4.34749871045549 0.29368631535379 0.499100091663492 0.0214474784531452 scaffold_1 2652992 2653052 + 0
scaffold_1_2667132_2667147_+ 209.36695299027 195.174420497149 284.969665710177 328.352787720293 267.929752714231 218.464949078894 220.232387883709 367.993213389562 -0.226296178130196 8.24233511920983 0.386857945743873 0.601047037201509 0.0446047897357354 scaffold_1 2667132 2667147 + 0
scaffold_1_2686975_2686994_+ 5.94887315807124 0 7.03529888439343 10.8197088890246 10.4681145178906 5.45165454479286 7.40579029907816 11.5688339051539 -0.911779064995432 3.40360998005033 0.104365025585354 0.238766357118772 0.0347623944987025 scaffold_1 2686975 2686994 + 0
scaffold_1_2689123_2689223_+ 31.4947324533159 24.9352494360925 25.1007215631606 40.6846020756505 54.5499628660557 24.2387798466978 31.1113881601987 31.5968919342697 -0.0926231023821408 5.32443147667636 0.810308286304034 0.938431034418656 0.0217661967186495 scaffold_1 2689123 2689223 + 0
scaffold_1_2692183_2692187_+ 34.315635925252 31.3515350888927 38.676476422807 68.8575185962928 62.2219175579038 32.0316010721268 29.3084675311302 30.532636084526 0.183467670195814 5.62139776184053 0.495631406286847 0.704519434332122 0.01679277294425 scaffold_1 2692183 2692187 + 0
scaffold_1_2752479_2752534_+ 28.215653920401 26.9409569257514 28.7571504642022 53.9590313943824 51.6315235041651 28.9244116501297 31.9991023397167 39.682589057859 -0.260087801653298 5.45316568770502 0.349547737026982 0.562402371013708 0.0180950342994913 scaffold_1 2752479 2752534 + 0
scaffold_1_2761617_2761644_+ 21.0118114923391 22.9025706977224 22.0502965587001 11.9821329672123 7.73933628834711 15.5209133224581 12.8782591121338 11.6972846275428 0.714295925799006 4.36306050912557 0.040258941322845 0.114353361085225 0.0215862302852459 scaffold_1 2761617 2761644 + 0
scaffold_1_2763284_2763363_+ 149.781754566744 146.109728381941 138.808441880878 141.859482307649 156.670207781027 128.921431122952 116.848886666178 153.982177853284 0.121471358576859 7.36759765678435 0.506087603337665 0.71279254008125 0.0148533688931523 scaffold_1 2763284 2763363 + 0
scaffold_1_2796147_2796149_+ 5.89618417044564 0 5.45637202994581 13.7150045595912 12.0870518403679 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 4.9678960436632 2.92545567232751 0.000686462585184947 0.00388114977542865 0.0329030776799598 scaffold_1 2796147 2796149 + 1
